id,clean_text,polarity,place
1117845397794361345,OfficialDGISPR This rising Pakistan Result currency ban India Now Pakistan started counterfe… https //t.co/UOctVmSsr3,0,Italy
1.1177E+18,Rafale Deal Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks SupremeCourt RafaleDeal RahulGandhi https //t.co/aEJCGBGdRG,0,online
1117864031262367744,RT NewsNationTV Nationalism martyrdom soldiers much poll issue farmer deaths PM Modi narendramodi BJP4India https //t.co…,1,
1117895883494805504,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,Dhamangav Rly
1.11777E+18,RahulGandhi Hahahaha What expect Shri RahulGandhi After falling feet JDS in… https //t.co/xZdHzxVLkZ,1,Bangalore
1117999693521285120,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1118054753731170304,RT INCGujarat WATCH LIVE Congress President RahulGandhi addresses public meeting Pathanapuram Kerala VaravayiRahulGandhi https …,1,
1118150817255546880,RT NH_India Senior Congress leader Manish Tewari slammed BJP attacking Congress president RahulGandhi expletives LokSab…,0,
1.11776E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,
1.11771E+18,Your Vote Voice Voices struggled AbHogaNyay Right voice Right choice .… https //t.co/MKDXPgVxCc,1,Bhandup
1117893601831182336,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,"Andaman And Nicobar, India"
1.11772E+18,Thus Spake ... ThusSpake Quotes FaranaShaikh famousquotes PopeFrancis DonaldTrump SergevLavrov TeresaMay… https //t.co/5B0YpOjB3k,0,
1.11786E+18,RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,1,India
1118317611144474624,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,IIT Hyderabad
1.11771E+18,RT jasminkbera Teach RaGa Abhiyan back fresh new set lessons RahulGandhi Will India 's common man able help teac…,1,
1.11772E+18,RT AneeshaMathur Trouble RahulGandhi SC issues notice RahulGandhi saying `` SC ne kaha hai ki chowkidar chor hai '' CJI also…,0,"New Delhi, India"
1.11788E+18,RT FreeBusinessVOD The Real Reason Why Mark Cuban Does n't Believe Mentorship Inc. https //t.co/HcdlIuytRc SmallBiz Marketing Grow…,1,
1118188209643474944,RT INCGujarat WATCH LIVE Congress President RahulGandhi addresses public meeting Pathanapuram Kerala VaravayiRahulGandhi https …,1,Uttrakhand
1.11773E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,India
1.11792E+18,The best way ignore idiots rant let public dump rahulgandhi https //t.co/fzJe2atJOe,1,
1118067869860761600,RT INCGujarat WATCH LIVE Congress President RahulGandhi addresses public meeting Pathanapuram Kerala VaravayiRahulGandhi https …,1,Mumbai/Aurangabad-INDIA
1.11777E+18,RahulGandhi The `` U '' Turner😎 4seats delhi ElectionsWithNews18 Elections2019 KejriwalBluffs RahulGandhi https //t.co/db6RsrfItv,0,
1.11778E+18,RT yuvadesh Disgusting disgusting disgusting This hate reflection BJP 's women hating anti India nature Sick They shou…,0,"Mangalore, India"
1.11785E+18,RT sbajpai2806 There 2 kinds people democracy one respects judiciary one believes judiciary an…,0,भारत
1.11779E+18,advmonikaarora Both direction less Both greedy Both compulsive liars Both vision less Kejriwal rahulgandhi,0,
1118117650754752513,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,
1.1178E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,"Bengaluru, Karnataka"
1.11792E+18,Thanks wonderful promises Let 's hope like Namo promises We waiting wa… https //t.co/SfuSMNbkWC,1,"Hyderabad, India."
1117867610572386304,EVM tampering Why Cong assembly polls asks Shah AmitShah Kodinar Gujarat INC… https //t.co/fyKX4A8ef4,0,
1.11775E+18,10 Ways Build Professional Client Relationships That Go Beyond Contract inc https //t.co/y6TAWf45N5 https //t.co/nLWf7IkgMW,1,
1118180951496900608,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,India
1117872309434322944,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1.11771E+18,RT firstpost RahulGandhi hold rally PriyankaGandhi UP 's Fatehpur Sikri today He continue LokSabhaElections201…,0,
1118336410556092417,RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,1,
1118124595045965824,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,"London, England"
1.11782E+18,Nyay money go accounts 5 crore women RahulGandhi https //t.co/mCSztc8HFR,0,India
1.11773E+18,RT pranav1967 Impact inflation expenses period 5 yrs2014-19 2009-2014 BJP Govt UPA Govt 3 …,0,"Hyderabad, India"
1.11778E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,
1.11772E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Dharmavaram, India"
1.11786E+18,RT apnnewsindia Ready give four Lok Sabha seats AAP Delhi Congress President RahulGandhi LokSabhaElections2019 PollsWithA…,1,
1.11777E+18,RT Aju0810 viral shame BJP Congress rahulgandhi ChowkidarNarendraModi 1sttweetonpolitics ... .. going ... At Bor…,0,Mumbai
1.11786E+18,RahulGandhi Ok thats alright Dear RahulGandhi EVM hacked Have appointe… https //t.co/wSHZKbT9N2,1,mumbai
1118172591418687490,RT iyer_rn kanimozhi keralaCastro anilindian Kuvalayamala HKupdate girishalva chathootti prafullaketkar excomradekerala Prof_Ha…,0,"Bengaluru, India"
1118002926385946624,RT dpradhanbjp A BJP Government state ensure rail connectivity 30 districts state BJP4Odisha Govt a…,0,
1118000379562610690,True face INCIndia exposed.We need get Modi elected LokSabhaElections2019 LokSabhaElection2019… https //t.co/NpMYkiJIP5,1,Bengaluru
1.11793E+18,Ok The real meaning 'covefe clearer 🤣 🎣 TrollPolitics MahaSadhaHuaBandhan After rahulgandhi tweets… https //t.co/tJVrPpOGgM,1,India
1.11788E+18,RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,1,Hindustan
1117842626244296704,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1.11771E+18,RT DharmaMal NOTA First All parties bring Men 's Commission India brothers amp sisters n't vote NOTA vote party wh…,1,
1.11773E+18,RT mohitbharatiya_ No one wants see “ Army Corrupt “ Night King RahulGandhi sit Iron Throne The real Protector N…,0,
1.11782E+18,RT apnnewsindia BJP demands ElectionCommission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,
1117921830193381376,RT annavetticad So many Indian liberals n't get simple fact AtalBihariVajpayee small single pill fed us bi…,1,
1.11771E+18,RT firstpost The BJP ’ contempt petition Congress chief RahulGandhi latter 's comments regarding RafaleDeal i…,0,shimla
1.11774E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,mumbai
1.11779E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,Bharat.
1118187393268346881,RT jasminkbera Teach RaGa Abhiyan back fresh new set lessons RahulGandhi Will India 's common man able help teac…,1,"Daman, India"
1118211466895613952,RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,1,"Jamboo dweepe, Bharatavarshe, "
1.11786E+18,PM slams Congress SC remarks Rahul https //t.co/rzBXCSPg4W RahulGandhi,0,
1.1178E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.11772E+18,RT abpnewstv Rafalecase SC seeks RahulGandhi ’ reply contempt plea ‘ Chowkidaar Chor Hai ’ remark PM Modi https //t.co/…,0,India
1118181574128754688,RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,1,India
1.11776E+18,RT JasumatiPatel Dear world SoniaGandhi INCIndia groomed 4 last 49 years PM India one day.. S…,0,
1.11772E+18,It ’ mug ’ game whether like RafaleDeal RafaleScam rafalereview Rafalejets rafalejoltfornda… https //t.co/FRh7englPZ,0,
1.11781E+18,Letting INC win like handing key thief After 5 years corruption poverty would rise t… https //t.co/haCzQWKk1v,1,"Trivandrum, India"
1117989404218314752,RT MODIfiedTamilan சூப்பர் பிரதமர் மோடி மதுரை மக்கள் கருத்து😀👏👏 Madurai people 's prasing PM Modi ji bringing AIIMS to…,0,தமிழ்நாடு
1118134745790021635,RT Dhaval_BJP Ultimate Comedy 😀😀😀😀 Enjoy RahulGandhi RahulGetsDumped https //t.co/objjcFdtfg,1,
1.11772E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.11785E+18,RT _Ashu7 `` बच्चों की कसम '' से लेकर `` लगभग मना कर दिया है '' । Has generation witnessed one best political drama unfolding Delh…,1,
1117957870165872641,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,"Patna, Bihar"
1.11772E+18,RT yuvadesh Disgusting disgusting disgusting This hate reflection BJP 's women hating anti India nature Sick They shou…,0,
1.11783E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Chennai
1.11776E+18,RT JasumatiPatel Dear world SoniaGandhi INCIndia groomed 4 last 49 years PM India one day.. S…,0,
1.11778E+18,RT Aju0810 viral shame BJP Congress rahulgandhi ChowkidarNarendraModi 1sttweetonpolitics ... .. going ... At Bor…,0,"Karnataka, India"
1.11777E+18,Trouble mounts RahulGandhi SC issues contempt notice Rafale remark https //t.co/pP365wPQy6 via FinancialXpress,0,Global
1.11778E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,"Canal Colony, Haldwani"
1118114320779493376,The 10 Best TED Talks Year https //t.co/oAIeBC0Aig TEDTalks inc leadership management coaching mentoring changemanagement,1,"UK & Worldwide, Cotswolds HQ"
1118097000761741312,RT mohitbharatiya_ No one wants see “ Army Corrupt “ Night King RahulGandhi sit Iron Throne The real Protector N…,0,"Ambala, India"
1117956408308142080,Who intolerant PinarayiVijayan Modi vijayanpinarayi narendramodi https //t.co/BtPvQbPtST,0,"Mumbai, India"
1118183247895244800,RT News18Courtroom Left red-faced Rajasthan Govt removes lawyer SupremeCourt panel filed BJP MP Meenakshi Lekh…,0,
1.11775E+18,RT JasumatiPatel Dear world SoniaGandhi INCIndia groomed 4 last 49 years PM India one day.. S…,0,Omnipresence i am OM
1118033320363741184,RT SandipGhose It ’ bit rich RahulGandhi talk introducing democracy cities direct election Mayors ’ t…,1,"Patna, India"
1117998618391146496,RT 143Saffron If old man killed praising Modi mob-lynching If one killed mob right action it…,1,
1.11782E+18,sagarikaghose BJP4India The mother RahulGandhi ever fucked Mother India entire fami… https //t.co/TZWcJnY54J,0,
1.11797E+18,RT GdBakshiJe The war words RahulGandhi ArvindKejriwal reminds Amar Prem Andaz Apna Apna Nothing seriou…,0,"गाज़ियाबाद, भारत"
1.11773E+18,14 days Left Honest Good Governance AbHogaNyay Right voice Right choice voteforchange .… https //t.co/Pf9uJJIAZH,1,Bhandup
1117851469439307776,TimesNow RShivshankar BJP4India INCIndia Your Question Was Right About RahulGandhiS Credibility But. You Forg… https //t.co/4BFiCXyDwM,1,India
1.11792E+18,ashokepandit narendramodi If RahulGandhi INCIndia leader still chance But a… https //t.co/HwfzByQ0fH,0,"Sydney, Australia"
1.11783E+18,RT BengalNewz The SupremeCourt India Monday said Congress President RahulGandhi 's comment Supreme Court said Chowk…,0,"Mumbai, India"
1.11783E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Bengaluru
1117967129112743936,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1117992748240424960,RT ban_evm321 Gurgaon Gurugram ... waiting Telangana become Telegram Delhi Diagram rate Kerala Kilo…,0,"Jupiter, Milky Way"
1.11778E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,"Canal Colony, Haldwani"
1.11798E+18,RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,1,India
1118146561287032832,RT firstpost It ’ surprise ArvindKejriwal eventually backs package deal decides concentrate saving Delhi H…,0,
1.11782E+18,RT RatanSharda55 Congi unsure Delhi ... .. And optimistic Haryana Has RahulGandhi already forgotten r…,0,
1117925649040248835,Please ask Modi ji demonetization political stage enjoy people ’ response IMF coughing upb w… https //t.co/OTfObeK5nL,1,INDIA
1117846378720288768,RT drshamamohd bjp ‘ love Pakistan evident https //t.co/jCdAbwHqDC,1,West U.P-India
1.11784E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,"Mumbai, india"
1.11783E+18,Rahulgetsdumped RahulGandhi dumped Even ArvindKejriwal,0,Bangalore
1.11797E+18,Forget OfficialUrmila little twat Married 2 Muslim guy even mother Muslim name Rehana S… https //t.co/OXLoQDHWqW,1,
1118236633906630656,KapilSharmaK9 Your competitor LokSabhaElections2019 RahulGandhi sherryontopp Challenge laug… https //t.co/DfAxEyPiyH,0,
1.11796E+18,RahulGandhi ca n't digest fact Defence Ministry function without middlemen nsitharaman… https //t.co/FkgaWjN97L,0,"Mumbai, India"
1.11783E+18,AAP CONGRESS ALLIANCE explained ... AAP congress AbAAPkiBaari RahulGandhi Kejriwal https //t.co/DtwqCoQhVh,0,"Kolkata, India"
1.11779E+18,Public money goes funding PM Modi 's election campaign Rahul Gandhi Indiablooms First Portal Digital Ne… https //t.co/Dc6UPPWEfa,1,India
1.11799E+18,RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,1,kota
1.1178E+18,RT top_gun55 IYC RahulGandhi priyankagandhi RahulGandhi appealed people vote 'real issues joblessness farm distress…,1,"Kirnapur, India"
1.11797E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,"New Delhi, India"
1118131674552905728,OyeAvi krina_gindra RuchiraC SoniaGandhi RahulGandhi RobertVadra Chidambaram bail want to… https //t.co/4vHOjJXABf,0,UT
1.11783E+18,What mean `` पंजीकरण '' By way RahulGandhi thanks message monthly gross salary w… https //t.co/vdXKlQicy6,0,"Patna,Bihar/Kolkata,WB"
1.11783E+18,There 2 kinds people democracy one respects judiciary one believes judic… https //t.co/or4yXXz9yU,0,"Mumbai, India"
1.11797E+18,Auckland based NRI Asked Rahul Gandhi ... Why didnt say Vande Mataram election stage See Video… https //t.co/ktJCU3ZsxC,0,"Auckland, New Zealand"
1117852366911328256,I n't understand normal citizens fight whatever case politicians enjoying life laughing… https //t.co/98fsrO8U5C,1,India
1117908425936113665,RT RadioPakistan In India ChokidaarChorHai becomes top trend ruling party BJP leader MLA Chowkidar Raja Singh TigerRajaSin…,1,جده_النزهه جنوب مجمع العرب
1.11771E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Goa, India"
1.11776E+18,RT PratimaSinghINC 2/2 It 's time government starts working towards making India place everyone live love respect …,1,
1117872163590041601,RT MisraAmaresh EC bars YogiAdityanath campaigning 72 hours Ye Hueen Na Baat The effect ban 2nd phase p…,0,
1.11785E+18,RT rohitjswl01 AAP CONGRESS ALLIANCE explained ... AAP congress AbAAPkiBaari RahulGandhi Kejriwal https //t.co/DtwqCoQhVh,0,पश्चिम निमाड़..इंदौर...म.प्र. 
1.11783E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Chennai
1.11776E+18,INDIVIDUALS STATE MODI HAS CHARM CHURCHILL HAD IT TOO AND HE LOST A MAJOR DECISION See … https //t.co/cgCMMmj6sf,1,"Noida, India"
1117865804832182274,Azam Khan booked derogatory remarks Jaya Prada urges voters teach lesson AzamKhan JayaPrada… https //t.co/yOH4DhpErh,0,
1.11779E+18,What stinging indictment Pappu alias RahulGandhi mother SoniaGandhi n't induct Rafale the… https //t.co/yagK1e0ubb,0,Gurgaon
1117948296230785025,Real face Congress Trust Modi https //t.co/T4lYT2eFiK,1,Delhi
1.11782E+18,Welcome Rahulgandhi hometown Pathanapuram tomorrow RahulGandhi INCIndia INCKerala ksureshmp… https //t.co/EJIcEITT3t,1,"East Midlands, England"
1.11785E+18,"Is RahulGandhi planning give everyone ₹3,60,000 minted `` Children Bank India '' https //t.co/RLLymM3e04",0,"New Delhi, India"
1.11772E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,United Kingdom
1118007585938915328,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,"New Delhi, India"
1.11784E+18,RT EconomicTimes RahulGandhi lose Amethi time AmitShah https //t.co/fCvyZv6yDc https //t.co/kuBvVQfw0P,0,
1118160114639409159,Read India71 Story _India71 India Nyay scheme jump-start Indian economy RahulGandhi https //t.co/E3otU0ouUR,0,India
1.11781E+18,RahulGandhi habitual liar lying industrial scales phenomenal SC rightly rapped spreading mi… https //t.co/jEoV3njDsg,1,
1117850488660054016,RT JhaSanjay So BJP brought motherf ... ... er political lexicon How many TV channels prime -time TV how…,1,
1.11772E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Kolkata, India"
1.11774E+18,CWC19 TeamIndia HarVoteModiKo ModiAgainSaysIndia ModiHiAayega ModiSpeaksToNews18 ModiLaoDeshBanao… https //t.co/akBOYNPdeu,0,ramganj mandi
1117899879622144001,RT JhaSanjay Modi loved Imran Khan ISI And BJP inspired Pakistan army song So much pyaar YehRishtaKyaKehlataHai BJ…,1,"Ontario, CA"
1.11771E+18,RT jasminkbera Teach RaGa Abhiyan back fresh new set lessons RahulGandhi Will India 's common man able help teac…,1,
1.11786E+18,RahulGandhi Wanted ask since quite sometime ... Do go back home replay 've done said on… https //t.co/qyNA5bRT8A,0,Mumbai
1.11794E+18,gauravbh RahulGandhi Shame Shame U apologise Respected PM Else us nothing mo… https //t.co/QLxT0Q4byo,0,
1.11797E+18,Supreme Court serves RahulGandhi notice says ‘ We never said anything Modi ’ RahulGandhi ji taking fam… https //t.co/DqqwFM1kaY,0,"Gujarat, India"
1.11798E+18,RT BhardwajShant This Rahul Gandhi India 's Authorised Cartoon Character RahulGandhi https //t.co/V679yyC04s,0,
1.11775E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,India
1.1178E+18,KingKatriar What NarendraModi giving interview likes sardesairajdeep He ask questions like… https //t.co/uTFOUIumW8,0,
1.11788E+18,RT MahaBharat2019 BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi Ba…,1,Hindustan
1.11791E+18,Want Improve Your Leadership Skills Overnight Open Door More Conflict Arguments Says This Top Execu… https //t.co/47Bn2Mqeoo,1,Brooklyn bred
1118214086494318592,RT KapilPachauri8 Navjot Singh sidhu tum ek ghatiya politician ho ghatiya person ho costly Congress well your…,0,
1.11787E+18,RahulGetsDumped RahulGandhi ArnabGoswami Mr Rahul Gandhi whole gangs possible positive campaign Modi becomes PM,1,
1118003030589181952,RT HAL_India Why Modi asking votes name following 1 Make India 2 Digital India 3 Skill India 4 Jan Dha…,0,India
1118063962283814912,After INCIndia chief RahulGandhi posted ArvindKejriwal taken U-turn aapcongressalliance … https //t.co/m6wpGwXw8J,0,"Gurgaon, India"
1118000775660130304,RT NH_India The Congress -JD S combine defeat BJP Karnataka cadres jell one another LokSabhaElections2019…,0,"Himachal Pradesh, India"
1.11781E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,mumbai india
1.11797E+18,RT girisum This statement RahulGandhi shows `` NYAY '' scheme INCIndia feasible In lighter note add some…,0,
1118001224039583744,RT BollywoodGandu The Modi works Congress Gandhi works BJP https //t.co/oG36usJTon,0,La La Land
1.11787E+18,Feku ChowkidarNarendraModi interview RahulGandhi feat movie NAYAK 😂 People ABUSING chor Modi SO BADLY … https //t.co/I4NOrC8xsL,0,
1117850797130145801,RT HAL_India Why Modi asking votes name following 1 Make India 2 Digital India 3 Skill India 4 Jan Dha…,0,Nasik
1.11778E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,NEW DELHI
1.1177E+18,RT jasminkbera Really understand like see RahulGandhi PM He worse 10th class student Sonia k bete k future k c…,0,India
1.118E+18,BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi.… https //t.co/tJBBlEJUgj,1,"Vidisha, India"
1.11779E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,
1.11786E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Hyderabad
1.11794E+18,Gentle reminder SoniaGandhi RahulGandhi priyankagandhi INCIndia AamAadmiParty https //t.co/K55Qw8YZCj,1,"Varanasi, India"
1.11775E+18,INC hand led Rahul Gandhi promoting ideas economic development welfare social justice and… https //t.co/onUfwBO681,1,
1.11794E+18,Let ArvindKejriwal RahulGandhi Where king winning battle Modimodi ModiHiAayega ...,1,"नई दिल्ली, भारत"
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.11774E+18,FOLLOW TOP INFLUENCER BrandonRimes1 BRANDON RIMES MVP 10X EXPERT IN RADIO AND TV BUSINESS… https //t.co/ZyUtS4bVar,1,"Atlanta, GA"
1.11776E+18,INCIndia promotion running article RahulGandhi roasted Only INCIndia campaign manager ca… https //t.co/qTUuJIFZQ2,0,kolkata
1117860184297070594,So The BJP Going To Win This Election With A Margin Of Above 272 Seats Along With Its Alliances And ... BJP Sa… https //t.co/LnCxJ7rzz5,1,India
1.11771E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Goa, India"
1.11783E+18,BharatBoleModiFirSe Why RahulGandhi often raise right leg Because learnt Pee dog Pidi.… https //t.co/uPsUaFOne9,1,भारत
1117894632824639488,RT sachinsingh1010 75 year old Govindraj killed praising Modi incident took place near Orthanadu village Tanjore TamilNadu G…,0,
1118217280783958016,enjoy funny conversation cum speech RahulGandhi Kerala going bed😉 translator tryin… https //t.co/aBbk1Y4te8,1,India
1.11782E+18,Considering present situation I strongly support alliance AAP Congress AAPDelhi INCIndia… https //t.co/4E95bqy2xv,1,"Malappuram (Ernad), India"
1117986960423804928,RT dpradhanbjp Glimpses massive gathering support BJP VijaySankalpYatra Bhubaneswar North Constituency Ca…,0,
1.11797E+18,Forget OfficialUrmila little twat Married 2 Muslim guy even mother Muslim name Rehana S… https //t.co/OXLoQDHWqW,1,
1117994333175607297,RT pankaj_shankar She priyankagandhi slams Modi nationalistic poll pitch https //t.co/HkgsOP6WVp Download TOI app n…,0,"उत्तर प्रदेश, भारत"
1.11783E+18,My top 5 growth marketing secrets revealed larrykim https //t.co/yrwTJqZ5t2 via Inc inc smallbusiness… https //t.co/QNPvIlA1Od,1,"Nashua, NH"
1117858100919148544,RT JhaSanjay Dear ArvindKejriwal Ji Let ’ clean sweep Delhi together The defeat BJP crucial Delhi ’ independent…,1,
1.11772E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,"Jaipur, India"
1118117315999162368,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,India
1117875765331152896,RT drshamamohd India faces shortage 6 lakh doctors amp 20 lakh nurses 5.7cr people pushed poverty every year due health…,0,"New Delhi, India"
1118116926872383489,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,0,Bhopal _ Delhi
1.11782E+18,Welcome Rahulgandhi hometown Pathanapuram tomorrow RahulGandhi INCIndia INCKerala ksureshmp… https //t.co/EJIcEITT3t,1,"East Midlands, England"
1.11783E+18,My top 5 growth marketing secrets revealed larrykim https //t.co/yrwTJqZ5t2 via Inc inc smallbusiness… https //t.co/QNPvIlA1Od,1,"Nashua, NH"
1.11778E+18,Ready give four Lok Sabha seats AAP Delhi Congress President RahulGandhi LokSabhaElections2019… https //t.co/T7vGe0Cryg,1,"A-009, SEC-68 , NOIDA"
1117850227682136070,manekagandhibjp Is Adopting One Constituency At A Time Pilibhit 's Development Model Is Replicable In Sultanpur.… https //t.co/ZuaRNEZ8ui,0,
1.11779E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Mumbai, India"
1117968226707619840,Please n't call Didi 's insult sister She clever politician nothing else.… https //t.co/R8BFLz3lY4,1,Chennai
1.11781E+18,RT ians_india HimachalCongress April 15 filed police complaint BJP state chief SatpalSinghSatti making derogatory remar…,0,Mumbai
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Patna, India"
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Mumbai, India"
1.11772E+18,RT yuvadesh Disgusting disgusting disgusting This hate reflection BJP 's women hating anti India nature Sick They shou…,0,"Roorkee, India"
1.11797E+18,RahulJhootKaSach exposed none SupremeCourt RahulGandhi thinks owns institutions in… https //t.co/Od2aidzPFS,0,
1.1178E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,"Bengaluru, India"
1.11782E+18,Nyay money go accounts 5 crore women RahulGandhi https //t.co/mCSztc8HFR,0,India
1.11778E+18,After SC BJP wants ElectionCommission act RahulGandhi https //t.co/Ymz90H7hJn,1,India
1.11785E+18,"Is RahulGandhi planning give everyone ₹3,60,000 minted `` Children Bank India '' https //t.co/RLLymM3e04",0,"New Delhi, India"
1.11788E+18,priyankac19 SushmaSwaraj Though abuse RahulGandhi RahulGandhi well deserved still I condemn public discourse.. 😉😂,0,"New Delhi, India"
1.11801E+18,INCMaharashtra President Rahul Gandhi addresses public meeting Nanded Maharashtra LIVE … https //t.co/CwmOLFn9jV,1,"Hyderabad, India"
1.11773E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,
1.11785E+18,`` बच्चों की कसम '' से लेकर `` लगभग मना कर दिया है '' । Has generation witnessed one best political drama unfold… https //t.co/6zMjUeFkT2,1,"Hyderabad, India"
1118164931801575425,Campaign ends TN It ’ Modi Rahul RahulGandhi NarendraModi LokSabhaElections2019… https //t.co/EIjQC2UF1I,0,
1.1178E+18,BJP welcomes SC notice Rahul contempt proceedings Rafale BJP welcomes SCnotice RahulGandhi… https //t.co/Byjj746HNi,0,
1.11782E+18,RT THEBAMNETWORK FOLLOW DrJimmyStar TOP INFLUENCER CELEBRITY PR EXPERT FASHION MUSIC INDUSTRY TV AND RADIO HOST EXPERT https //t.co…,1,Worldwide
