id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1118235881783980032,Tue Apr 16 19:33:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul visits Mani’s family 
#RahulGandhi #KMMani #KeralaCongressM #condolences #Kerala 
https://t.co/OnGSOheMEY",Rahul visits Mani ’ family RahulGandhi KMMani KeralaCongressM condolences Kerala https //t.co/OnGSOheMEY,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"RahulGandhi, KMMani, KeralaCongressM, condolences, Kerala",,,
1118235784069275648,Tue Apr 16 19:32:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NH_India: Senior #Congress leader Manish Tewari slammed the #BJP for attacking Congress president #RahulGandhi with expletives. #LokSab…,RT NH_India Senior Congress leader Manish Tewari slammed BJP attacking Congress president RahulGandhi expletives LokSab…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,25,SAIYEDJAMALAHM1,,"Congress, BJP, RahulGandhi",NH_India,,
1118235549850980352,Tue Apr 16 19:31:45 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul opens Wayanad Twitter account
#RahulGandhiwayanad #RahulGandhi #AnilAntony #AKAntony #RGforWayanad… https://t.co/UnPoqWKxnj",Rahul opens Wayanad Twitter account RahulGandhiwayanad RahulGandhi AnilAntony AKAntony RGforWayanad… https //t.co/UnPoqWKxnj,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"RahulGandhiwayanad, RahulGandhi, AnilAntony, AKAntony, RGforWayanad",,,
1118235301862789120,Tue Apr 16 19:30:46 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @News18Courtroom: Left red-faced, #Rajasthan Govt removes its lawyer from the #SupremeCourt panel after she filed #BJP MP Meenakshi Lekh…",RT News18Courtroom Left red-faced Rajasthan Govt removes lawyer SupremeCourt panel filed BJP MP Meenakshi Lekh…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,Krishna46997187,,"Rajasthan, SupremeCourt, BJP",News18Courtroom,,
1118235261224148993,Tue Apr 16 19:30:36 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Modi had not kept his promises, says Rahul 
#PMModi #promises #RahulGandhi #NarendraModi #AnilAmbani #BJP #RSS… https://t.co/sS6Gsh9JCG",Modi kept promises says Rahul PMModi promises RahulGandhi NarendraModi AnilAmbani BJP RSS… https //t.co/sS6Gsh9JCG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"PMModi, promises, RahulGandhi, NarendraModi, AnilAmbani, BJP, RSS",,,
1118234407960113152,Tue Apr 16 19:27:13 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Campaign ends in TN: It’s not just Modi or Rahul 
#RahulGandhi #NarendraModi #LokSabhaElections2019… https://t.co/zRj4d1dfbO",Campaign ends TN It ’ Modi Rahul RahulGandhi NarendraModi LokSabhaElections2019… https //t.co/zRj4d1dfbO,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,1,pennewstweet,False,"RahulGandhi, NarendraModi, LokSabhaElections2019",,,
1118234363450183682,Tue Apr 16 19:27:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chitraSD: There's a video doing the rounds on social media about #RahulGandhi and his translator in #Kerala. If true, it reminds me of…",RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,"Sentiment(polarity=0.19166666666666665, subjectivity=0.35833333333333334)",0.19166666666666665,0.35833333333333334,en,0,172,SwamyUnmayanand,,"RahulGandhi, Kerala",chitraSD,Chennai,
1118234287352889344,Tue Apr 16 19:26:44 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sushil Modi to file a defamation suit against Rahul Gandhi soon 
#SushilModi #file #defamationsuit #against… https://t.co/RGMZVgBjbl",Sushil Modi file defamation suit Rahul Gandhi soon SushilModi file defamationsuit against… https //t.co/RGMZVgBjbl,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"SushilModi, file, defamationsuit, against",,,
1118234191991152640,Tue Apr 16 19:26:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","‘Ab Hoga NYAY’ is Cong commitment to people of country: Rahul 
#AbHogaNYAY #Congress #commitment #peopleofcountry… https://t.co/2OtsFN60WK",‘ Ab Hoga NYAY ’ Cong commitment people country Rahul AbHogaNYAY Congress commitment peopleofcountry… https //t.co/2OtsFN60WK,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"AbHogaNYAY, Congress, commitment, peopleofcountry",,,
1118234028627206145,Tue Apr 16 19:25:42 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,Tsharma55396977,,"Congress, Rajasthan",utkarsh_aanand,,
1118233868618870790,Tue Apr 16 19:25:04 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @chitraSD: There's a video doing the rounds on social media about #RahulGandhi and his translator in #Kerala. If true, it reminds me of…",RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,"Sentiment(polarity=0.19166666666666665, subjectivity=0.35833333333333334)",0.19166666666666665,0.35833333333333334,en,0,172,MumbaiBloke,,"RahulGandhi, Kerala",chitraSD,Mumbai,
1118233847718719488,Tue Apr 16 19:24:59 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Home ⛳ Turf. . .#Queens #NY
#LongislandCity - #PhotoShoot, #Photography / #Studio, #RecordingStudio,… https://t.co/V3mW297ES9",Home ⛳ Turf Queens NY LongislandCity PhotoShoot Photography Studio RecordingStudio … https //t.co/V3mW297ES9,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,illiotti,False,"Queens, NY, LongislandCity, PhotoShoot, Photography, Studio, RecordingStudio",,278 B.Q.,"[[-73.95079, 40.749579], [-73.914661, 40.749579], [-73.914661, 40.772536], [-73.95079, 40.772536]]"
1118233499369005056,Tue Apr 16 19:23:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Awwww. Rahul Gandhi ji beats any leader at being the the kindest and a patient man. Definitely a funny saga of tran… https://t.co/WN0cBtcfbJ,Awwww Rahul Gandhi ji beats leader kindest patient man Definitely funny saga tran… https //t.co/WN0cBtcfbJ,"Sentiment(polarity=0.375, subjectivity=0.95)",0.375,0.95,en,1,0,Ruthstweets,False,,,"Chennai, India",
1118233099987406848,Tue Apr 16 19:22:01 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@_sabanaqvi @RahulGandhi @ArvindKejriwal Whichever way Saba Delhi is now out of bounds for both of them, the milk h… https://t.co/4DmWmKUOKu",_sabanaqvi RahulGandhi ArvindKejriwal Whichever way Saba Delhi bounds milk h… https //t.co/4DmWmKUOKu,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,revendra15,,,"_sabanaqvi, RahulGandhi, ArvindKejriwal",New Delhi,
1118232550252716032,Tue Apr 16 19:19:50 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I ask why THIS translator? Being a democratic country I atleast expect a strong opposition. With Him being the lead… https://t.co/ncYc3j6yuj,I ask THIS translator Being democratic country I atleast expect strong opposition With Him lead… https //t.co/ncYc3j6yuj,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.4333333333333333,0.7333333333333333,en,0,0,SinghNi672,False,,,"Mumbai, Maharashtra",
1118232364034011136,Tue Apr 16 19:19:05 +0000 2019,"<a href=""https://twitter.com/HinduNatl"" rel=""nofollow"">Hindu Nationalist RT app</a>",RT @aginner_: BJP moves EC to seek campaign ban on #RahulGandhi for 'false' allegation against Modi https://t.co/fVhhwPAGEb,RT aginner_ BJP moves EC seek campaign ban RahulGandhi 'false allegation Modi https //t.co/fVhhwPAGEb,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)",-0.4000000000000001,0.6,en,0,7,HinduNatl,False,RahulGandhi,aginner_,India,
1118231502116900864,Tue Apr 16 19:15:40 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lok Sabha Poll: Rahul to address 4 public meetings in Kerala today  
#LokSabha #Poll #RahulGandhi #public #meetings… https://t.co/CS6GVOV5P4",Lok Sabha Poll Rahul address 4 public meetings Kerala today LokSabha Poll RahulGandhi public meetings… https //t.co/CS6GVOV5P4,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,pennewstweet,False,"LokSabha, Poll, RahulGandhi, public, meetings",,,
1118231415605407745,Tue Apr 16 19:15:19 +0000 2019,"<a href=""https://www.unboxinghimachal.co.in"" rel=""nofollow"">UBH bot</a>","RT @HimachalW: #Himachal: Protests Erupt Against BJP Chief Satpal Singh Satti 

Satti maintained that he would not apologize for his remark…",RT HimachalW Himachal Protests Erupt Against BJP Chief Satpal Singh Satti Satti maintained would apologize remark…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,UnboxingH,False,Himachal,HimachalW,"Panthaghati, Shimla",
1118231311607459841,Tue Apr 16 19:14:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @NaseelVoici: @RGWayanadOffice @INCIndia Ensure genuine translation of Rahul's speech! Jyoti did a great job whereas PJ Kurian was pathe…,RT NaseelVoici RGWayanadOffice INCIndia Ensure genuine translation Rahul 's speech Jyoti great job whereas PJ Kurian pathe…,"Sentiment(polarity=0.6000000000000001, subjectivity=0.625)",0.6000000000000001,0.625,en,0,2,s_prasant2001,,,"NaseelVoici, RGWayanadOffice, INCIndia","New Delhi, Delhi",
1118231127892856833,Tue Apr 16 19:14:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","From the Top 📡 🏢 
Meaning: first off #NewYork, #NewYorkCity, illiotti #Media #inc.,#SocialMedia, #Music, #YouTubeTv… https://t.co/xV5wY8iWI4",From Top 📡 🏢 Meaning first NewYork NewYorkCity illiotti Media inc. SocialMedia Music YouTubeTv… https //t.co/xV5wY8iWI4,"Sentiment(polarity=0.375, subjectivity=0.41666666666666663)",0.375,0.41666666666666663,en,0,0,illiotti,False,"NewYork, NewYorkCity, Media, inc, SocialMedia, Music, YouTubeTv",,278 B.Q.,"[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]"
1118231068161667072,Tue Apr 16 19:13:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,umartopia,,"Congress, Rajasthan",utkarsh_aanand,,
1118230927744720896,Tue Apr 16 19:13:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chitraSD: There's a video doing the rounds on social media about #RahulGandhi and his translator in #Kerala. If true, it reminds me of…",RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,"Sentiment(polarity=0.19166666666666665, subjectivity=0.35833333333333334)",0.19166666666666665,0.35833333333333334,en,0,172,isisrathore2,,"RahulGandhi, Kerala",chitraSD,,
1118230715047432192,Tue Apr 16 19:12:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Even if Rahul Gandhi is the chotta bheem, give him some ladoos(vote) and he'll rise as the next big thing of India… https://t.co/OT6J7btJzS",Even Rahul Gandhi chotta bheem give ladoos vote 'll rise next big thing India… https //t.co/OT6J7btJzS,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,0.05,en,1,0,kevin_onden,,,,"कोज़िकोड, भारत",
1118230632847433729,Tue Apr 16 19:12:13 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thus Spake...
#ThusSpake #Quotes #FaranaShaikh #famousquotes #PopeFrancis #DonaldTrump #SergevLavrov #TeresaMay… https://t.co/gf3xWKTquF",Thus Spake ... ThusSpake Quotes FaranaShaikh famousquotes PopeFrancis DonaldTrump SergevLavrov TeresaMay… https //t.co/gf3xWKTquF,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,pennewstweet,False,"ThusSpake, Quotes, FaranaShaikh, famousquotes, PopeFrancis, DonaldTrump, SergevLavrov, TeresaMay",,,
1118230514094133249,Tue Apr 16 19:11:44 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @HimachalW: #Himachal: Protests Erupt Against BJP Chief Satpal Singh Satti 

Satti maintained that he would not apologize for his remark…",RT HimachalW Himachal Protests Erupt Against BJP Chief Satpal Singh Satti Satti maintained would apologize remark…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,2,mebbin,False,Himachal,HimachalW,India,
1118230370896568321,Tue Apr 16 19:11:10 +0000 2019,"<a href=""https://twitter.com/Loyalistt"" rel=""nofollow"">Loyalistt list of RT </a>",RT @aginner_: BJP moves EC to seek campaign ban on #RahulGandhi for 'false' allegation against Modi https://t.co/fVhhwPAGEb,RT aginner_ BJP moves EC seek campaign ban RahulGandhi 'false allegation Modi https //t.co/fVhhwPAGEb,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)",-0.4000000000000001,0.6,en,0,7,Loyalistt,False,RahulGandhi,aginner_,Back to India ,
1118230211034664960,Tue Apr 16 19:10:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,srichakra_,,"Congress, Rajasthan",utkarsh_aanand,Bharat,
1118229981572689921,Tue Apr 16 19:09:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It’s a mug’s game whether we like or not   
#RafaleDeal #RafaleScam #rafalereview #Rafalejets #rafalejoltfornda… https://t.co/fsjtyp75xB",It ’ mug ’ game whether like RafaleDeal RafaleScam rafalereview Rafalejets rafalejoltfornda… https //t.co/fsjtyp75xB,"Sentiment(polarity=-0.4, subjectivity=0.4)",-0.4,0.4,en,0,0,pennewstweet,False,"RafaleDeal, RafaleScam, rafalereview, Rafalejets, rafalejoltfornda",,,
1118229669034086400,Tue Apr 16 19:08:23 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AIADMK_BJP alliance in TamilNadu will win +-20% seat inspire of Leaderships issue. #DMK #Stalin is going in opposi… https://t.co/pPzGtpklnE,AIADMK_BJP alliance TamilNadu win +-20 seat inspire Leaderships issue DMK Stalin going opposi… https //t.co/pPzGtpklnE,"Sentiment(polarity=0.8, subjectivity=0.4)",0.8,0.4,en,0,0,RanjitkrHisua,,"AIADMK_BJP, DMK, Stalin",,"Nawada, India",
1118229656480575488,Tue Apr 16 19:08:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ASHIKismyname: @priyankagandhi Your brother #RahulGandhi 🙏🏻
helped the journalists to his ambulance who sustained minor injury includin…",RT ASHIKismyname priyankagandhi Your brother RahulGandhi 🙏🏻 helped journalists ambulance sustained minor injury includin…,"Sentiment(polarity=-0.05, subjectivity=0.2)",-0.05,0.2,en,0,40,AnsarAssud,,RahulGandhi,"ASHIKismyname, priyankagandhi",,
1118228943121727488,Tue Apr 16 19:05:30 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,GVRavindranath,,"Congress, Rajasthan",utkarsh_aanand,,
1118228532046381056,Tue Apr 16 19:03:52 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Time Ayega 4 #Raga, First time a leader from Delhi addressing malayalees so passionately...#RahulGandhi In… https://t.co/VUJz9mZLUW",Time Ayega 4 Raga First time leader Delhi addressing malayalees passionately ... RahulGandhi In… https //t.co/VUJz9mZLUW,"Sentiment(polarity=0.1, subjectivity=0.5916666666666667)",0.1,0.5916666666666667,en,1,0,PhilipBlesson,False,"Raga, RahulGandhi",,"Kerala,India",
1118228389238677504,Tue Apr 16 19:03:18 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Himachal: Protests Erupt Against BJP Chief Satpal Singh Satti 

Satti maintained that he would not apologize for h… https://t.co/sl0ts1mrN3",Himachal Protests Erupt Against BJP Chief Satpal Singh Satti Satti maintained would apologize h… https //t.co/sl0ts1mrN3,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,2,HimachalW,False,Himachal,,"Shimla Urban, India",
1118228277695369218,Tue Apr 16 19:02:51 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul visits Mani’s family 
#RahulGandhi #KMMani #KeralaCongressM #condolences #Kerala 
https://t.co/OnGSOheMEY",Rahul visits Mani ’ family RahulGandhi KMMani KeralaCongressM condolences Kerala https //t.co/OnGSOheMEY,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pennewstweet,False,"RahulGandhi, KMMani, KeralaCongressM, condolences, Kerala",,,
1118227803269263362,Tue Apr 16 19:00:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sunilkapoor8: #RahulGandhi met another #Pappu!
#Fuse #Tubelight  #Comedy 🤣😜
@BJP4India @Swamy39
@jeetensingh @ashokepandit
@jpgoswami_d…",RT sunilkapoor8 RahulGandhi met another Pappu Fuse Tubelight Comedy 🤣😜 BJP4India Swamy39 jeetensingh ashokepandit jpgoswami_d…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,sunilkapoor8,,"RahulGandhi, Pappu, Fuse, Tubelight, Comedy","sunilkapoor8, BJP4India, Swamy39, jeetensingh, ashokepandit",India,
1118227167224025088,Tue Apr 16 18:58:26 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Home Ministry says laser light pointed at Rahul Gandhi was from mobile phone used by Congress photographer, what's… https://t.co/slEYqhOuoG",Home Ministry says laser light pointed Rahul Gandhi mobile phone used Congress photographer what's… https //t.co/slEYqhOuoG,"Sentiment(polarity=0.4, subjectivity=0.7)",0.4,0.7,en,0,0,ThatSindhiCM,False,,,India,
1118226975850737665,Tue Apr 16 18:57:41 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","He is the king of comedy no doubt. Best of scipt writers can’t write a funnier script. Unparalleled, unplanned and… https://t.co/hbCazuUhRx",He king comedy doubt Best scipt writers ’ write funnier script Unparalleled unplanned and… https //t.co/hbCazuUhRx,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,en,0,0,beaufort_vk,False,,,"New Delhi, India",
1118226934104612864,Tue Apr 16 18:57:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Try not to laugh !
I dare you !
#RahulGandhi 
#StandUpComedy
#LokSabhaElections2019
#NamoAgain https://t.co/2j947PAFZ3",Try laugh I dare RahulGandhi StandUpComedy LokSabhaElections2019 NamoAgain https //t.co/2j947PAFZ3,"Sentiment(polarity=0.3, subjectivity=0.1)",0.3,0.1,en,1,0,abhitryst,False,"RahulGandhi, StandUpComedy, LokSabhaElections2019, NamoAgain",,Somewhere in middle of nowhere,
1118226680072400896,Tue Apr 16 18:56:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafale Deal : Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks

#SupremeCourt 
#RafaleDeal 
#RahulGandhi 

https://t.co/DLKtFGvp86",Rafale Deal Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks SupremeCourt RafaleDeal RahulGandhi https //t.co/DLKtFGvp86,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ThatSindhiCM,False,"Rafale, SupremeCourt, RafaleDeal, RahulGandhi",,India,
1118226607699714048,Tue Apr 16 18:56:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Which film's scene is this? 🤣🤣🤣 I'm just laughing and laughing and laughing hahahah...😂😂😂 #Rahulgandhi https://t.co/32Cby6mFAq,Which film 's scene 🤣🤣🤣 I 'm laughing laughing laughing hahahah ... 😂😂😂 Rahulgandhi https //t.co/32Cby6mFAq,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,hi2uu,False,Rahulgandhi,,"Mumbai, Maharashtra","[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]"
1118226136603881472,Tue Apr 16 18:54:21 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafale Deal : Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks

#SupremeCourt 
#RafaleDeal 
#RahulGandhi… https://t.co/4n5XxO0suZ",Rafale Deal Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks SupremeCourt RafaleDeal RahulGandhi… https //t.co/4n5XxO0suZ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,ThatSindhiCM,False,"Rafale, SupremeCourt, RafaleDeal, RahulGandhi",,India,
1118226086163308545,Tue Apr 16 18:54:09 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RT @chitraSD: There's a video doing the rounds on social media about #RahulGandhi and his translator in #Kerala. If true, it reminds me of…",RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,"Sentiment(polarity=0.19166666666666665, subjectivity=0.35833333333333334)",0.19166666666666665,0.35833333333333334,en,0,172,scleroplex,,"RahulGandhi, Kerala",chitraSD,,
1118225850556510209,Tue Apr 16 18:53:13 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#RahulGandhi met another #Pappu!
#Fuse #Tubelight  #Comedy 🤣😜
@BJP4India @Swamy39
@jeetensingh @ashokepandit… https://t.co/oAy9Xu6MkM",RahulGandhi met another Pappu Fuse Tubelight Comedy 🤣😜 BJP4India Swamy39 jeetensingh ashokepandit… https //t.co/oAy9Xu6MkM,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,3,3,sunilkapoor8,False,"RahulGandhi, Pappu, Fuse, Tubelight, Comedy","BJP4India, Swamy39, jeetensingh, ashokepandit",India,
1118225806419877888,Tue Apr 16 18:53:02 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BJP moves EC to seek campaign ban on #RahulGandhi for 'false' allegation against Modi https://t.co/fVhhwPAGEb,BJP moves EC seek campaign ban RahulGandhi 'false allegation Modi https //t.co/fVhhwPAGEb,"Sentiment(polarity=-0.4000000000000001, subjectivity=0.6)",-0.4000000000000001,0.6,en,6,7,aginner_,False,RahulGandhi,,,
1118225526399717376,Tue Apr 16 18:51:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","India needs MoDi as badly as Pakistan needs china....
No choice left for India...come out of Ur couches n cast Ur v… https://t.co/SkjGp9duU0",India needs MoDi badly Pakistan needs china ... No choice left India ... come Ur couches n cast Ur v… https //t.co/SkjGp9duU0,"Sentiment(polarity=-0.3499999999999999, subjectivity=0.3333333333333333)",-0.3499999999999999,0.3333333333333333,en,0,0,ChowkidarAbhij2,False,,,,
1118225520246890496,Tue Apr 16 18:51:54 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,eskatesz,,"Congress, Rajasthan",utkarsh_aanand,Delhi,
1118225412071383040,Tue Apr 16 18:51:28 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @utkarsh_aanand: #Congress Govt in #Rajasthan has removed from its panel the lawyer who filed the criminal contempt case against #RahulG…,RT utkarsh_aanand Congress Govt Rajasthan removed panel lawyer filed criminal contempt case RahulG…,"Sentiment(polarity=-0.4, subjectivity=0.55)",-0.4,0.55,en,0,414,arjunoham,,"Congress, Rajasthan",utkarsh_aanand,India,
1118225269066571776,Tue Apr 16 18:50:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @chitraSD: There's a video doing the rounds on social media about #RahulGandhi and his translator in #Kerala. If true, it reminds me of…",RT chitraSD There 's video rounds social media RahulGandhi translator Kerala If true reminds of…,"Sentiment(polarity=0.19166666666666665, subjectivity=0.35833333333333334)",0.19166666666666665,0.35833333333333334,en,0,172,NeenaSinha,,"RahulGandhi, Kerala",chitraSD,,
1118224922084397056,Tue Apr 16 18:49:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @follow_saurav: Keralites are getting their share of entertainment too. 😂🤣

#Pappu #pappupinkyinkerala #RahulGandhi #Congress https://t.…",RT follow_saurav Keralites getting share entertainment 😂🤣 Pappu pappupinkyinkerala RahulGandhi Congress https //t.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,srivastavap2,,"Pappu, pappupinkyinkerala, RahulGandhi, Congress",follow_saurav,India 🇮🇳,
