id,created_at,source,original_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place
1.12E+18,Mon Apr 15 20:13:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",en,0,30,jitendrai4u,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,"Rajnagar, Madhubani, Bihar."
1.12E+18,Mon Apr 15 20:11:33 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The Real Reason Why Mark Cuban Doesn't Believe in Mentorship | Inc. https://t.co/HcdlIuytRc #SmallBiz #Marketing #Grow…,en,0,18,Easy__Business,FALSE,"SmallBiz, Marketing",FreeBusinessVOD,
1.12E+18,Mon Apr 15 20:10:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",en,0,30,tkparida,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,Hindustan
1.12E+18,Mon Apr 15 20:10:34 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FreeBusinessVOD: Billion-Dollar CEO, Cindy Eckert, on Why You Should Never Pull Punches While Networking | Inc. https://t.co/400iFMmaP2…",en,0,12,Easy__Business,FALSE,,FreeBusinessVOD,
1.12E+18,Mon Apr 15 20:09:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,en,0,246,NeerajDwivediH,,,indiaonlinepoll,"Bhopal, India"
1.12E+18,Mon Apr 15 20:08:31 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: This Founder Ignored All Advice and Disrupted an Industry with Signature Branding | Inc. https://t.co/9AdtuBYC2E #Smal…,en,0,9,Easy__Business,FALSE,,FreeBusinessVOD,
1.12E+18,Mon Apr 15 20:07:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Now time for unity with integrity to beat #corruption
#Casteism
#terrorism
#dictatorship
#Fastiesm
#Lier… https://t.co/W13Cf1IrGb",en,0,0,Ansari_mujeeb67,,"corruption, Casteism, terrorism, dictatorship, Fastiesm, Lier",,Mumbai
1.12E+18,Mon Apr 15 20:06:57 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The One Thing You Shouldn't Say When Networking | Inc. https://t.co/cE2578gL1r #SmallBiz #Marketing #GrowthHacking #Bu…,en,0,2,Easy__Business,FALSE,"SmallBiz, Marketing, GrowthHacking",FreeBusinessVOD,
1.12E+18,Mon Apr 15 20:06:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",en,0,28,surya_0006,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,"Bareilly, India"
1.12E+18,Mon Apr 15 20:00:34 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,en,0,120,aroonshetty123,,"RahulGandhi, OttavioQuattrocchi",chitraSD,"Mumbai, Dubai"
1.12E+18,Mon Apr 15 19:59:43 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",When someone says that it's time to vote for the best. #RahulGandhi 😂 https://t.co/v2SSLvz3PN,en,0,0,PankajG18544767,FALSE,RahulGandhi,,
1.12E+18,Mon Apr 15 19:56:02 +0000 2019,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Want Your Team to Think Outside the Box? Demonstrate Your Own Ability First. #inc https://t.co/Vo9XhrenVi https://t.co/6eZGjrm2P3,en,0,0,CSuiteCoach,FALSE,inc,,
1.12E+18,Mon Apr 15 19:54:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RatanSharda55: #Congi is so unsure of Delhi! 
..... And so over optimistic about #Haryana!! Has #RahulGandhi already forgotten about @r…",en,0,10,amitpant1973,,"Congi, Haryana, RahulGandhi",RatanSharda55,"Rajouri Garden, New Delhi"
1.12E+18,Mon Apr 15 19:52:33 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@justvoot @VootSupport @MTVIndia @Viacom 10 congress ads in a 50 minutes show.That's pathetic. Download the app at… https://t.co/JvAzVEoTUI,en,0,0,tusharkhetan21,,,"justvoot, VootSupport, MTVIndia, Viacom","Bengaluru, India"
1.12E+18,Mon Apr 15 19:52:14 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,en,0,246,Rushabh_mood,,,indiaonlinepoll,"Gujarat, India"
1.12E+18,Mon Apr 15 19:51:58 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@priyankac19 @SushmaSwaraj Though the abuse for #RahulGandhi  @RahulGandhi is well deserved, still I condemn such public discourse.. 😉😂",en,0,0,NotAnyKapoor,,RahulGandhi,"priyankac19, SushmaSwaraj, RahulGandhi","New Delhi, India"
1.12E+18,Mon Apr 15 19:47:36 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear @RahulGandhi and @ArvindKejriwal kindly sit across the table, shake hands and announce the alliance for better… https://t.co/gNkKuneHAT",en,0,0,mdsharshad,,,"RahulGandhi, ArvindKejriwal",Chennai
1.12E+18,Mon Apr 15 19:41:35 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @INCGujarat: WATCH LIVE: CP #RahulGandhi and other Congress leaders address public meeting in Fatehpur Sikri, UP. 
#NyayYatra #PriyankaG…",en,0,30,HGogda,,"RahulGandhi, NyayYatra",INCGujarat,
1.12E+18,Mon Apr 15 19:41:32 +0000 2019,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",RT @getdotinc: .inc’s @shayanrostam talked to @DomainNameWire about our business model. Click here to listen to his informative interview:…,en,0,1,DomainNameWire,FALSE,,"getdotinc, shayanrostam, DomainNameWire",Austin Texas
1.12E+18,Mon Apr 15 19:40:23 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Silence of women politicians
on Azam Khan's lewd.......
Do these women leaders
represent Indian women?
Why they sil… https://t.co/BGiktsqBeg",en,0,1,DrPoona83749288,,,," Lucknow,Uttar Pradesh, India"
1.12E+18,Mon Apr 15 19:38:18 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GhoseDhruv: #Feku #ChowkidarNarendraModi  #interview by #RahulGandhi feat movie NAYAK. 😂 People ABUSING #chor #Modi SO BADLY!
#RafaleCh…",en,0,3,GhoseDhruv,FALSE,"Feku, ChowkidarNarendraModi, interview, RahulGandhi, chor, Modi",GhoseDhruv,
1.12E+18,Mon Apr 15 19:37:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#Feku #ChowkidarNarendraModi  #interview by #RahulGandhi feat movie NAYAK. 😂 People ABUSING #chor #Modi SO BADLY!… https://t.co/I4NOrC8xsL,en,1,3,GhoseDhruv,FALSE,"Feku, ChowkidarNarendraModi, interview, RahulGandhi, chor, Modi",,
1.12E+18,Mon Apr 15 19:36:32 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",en,0,28,AmitaSi70974059,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,"Mumbai, India"
1.12E+18,Mon Apr 15 19:33:53 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sbajpai2806: There are 2 kinds of people in a democracy, one who respects judiciary and the other one who believes he is a judiciary an…",en,0,9,TrueInd48421166,,,sbajpai2806,
1.12E+18,Mon Apr 15 19:32:31 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EconomicTimes: #RahulGandhi will lose #Amethi this time: @AmitShah | https://t.co/fCvyZv6yDc https://t.co/kuBvVQfw0P,en,0,25,amar2628,FALSE,"RahulGandhi, Amethi","EconomicTimes, AmitShah","Bengaluru, India"
1.12E+18,Mon Apr 15 19:28:28 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FreeBusinessVOD: Billion-Dollar CEO, Cindy Eckert, on Why You Should Never Pull Punches While Networking | Inc. https://t.co/400iFMmaP2…",en,0,12,StartIncubators,FALSE,,FreeBusinessVOD,
1.12E+18,Mon Apr 15 19:27:40 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ArvindKejriwal Dear #ArvindKejriwal , your supporters will never vote for you and your party again if you form an… https://t.co/oaoT0urbYF",en,0,0,GodsOwnChild007,,ArvindKejriwal,ArvindKejriwal,In your Heart
1.12E+18,Mon Apr 15 19:24:43 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: This Founder Ignored All Advice and Disrupted an Industry with Signature Branding | Inc. https://t.co/9AdtuBYC2E #Smal…,en,0,9,StartIncubators,FALSE,,FreeBusinessVOD,
1.12E+18,Mon Apr 15 19:21:35 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FreeBusinessVOD: The One Thing You Shouldn't Say When Networking | Inc. https://t.co/cE2578gL1r #SmallBiz #Marketing #GrowthHacking #Bu…,en,0,2,StartIncubators,FALSE,"SmallBiz, Marketing, GrowthHacking",FreeBusinessVOD,
1.12E+18,Mon Apr 15 19:20:57 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RahulGandhi All Delhites will lose confidence and trust in #RahulGandhi, #SheilaDixit and #Congress if they join h… https://t.co/I6H31ZmEn8",en,0,0,GodsOwnChild007,,"RahulGandhi, SheilaDixit, Congress",RahulGandhi,In your Heart
1.12E+18,Mon Apr 15 19:18:48 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,en,0,120,JethraRavi,,"RahulGandhi, OttavioQuattrocchi",chitraSD,United States
1.12E+18,Mon Apr 15 19:17:24 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Public’s hard-earned money goes into campaigning for PM: Rahul
#Publicmoney #campaigning #PMModi #RahulGandhi #BJP… https://t.co/NOpLlzW68M",en,0,0,pennewstweet,FALSE,"Publicmoney, campaigning, PMModi, RahulGandhi, BJP",,
1.12E+18,Mon Apr 15 19:16:17 +0000 2019,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Kerala No.1</a>","RT @pennewstweet: Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi #ArunJaitley #BJP…",en,0,2,TheKeralaNo1,,"Manufacturing, courtorder, RahulGandhi, ArunJaitley, BJP",pennewstweet,
1.12E+18,Mon Apr 15 19:15:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul will file explanation in SC on notice: Cong 
#RahulGandhi #file #explanation #SCnotice #Congress #KapilSibal… https://t.co/9hzcUDiJgF",en,0,0,pennewstweet,FALSE,"RahulGandhi, file, explanation, SCnotice, Congress, KapilSibal",,
1.12E+18,Mon Apr 15 19:15:36 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @sbajpai2806: There are 2 kinds of people in a democracy, one who respects judiciary and the other one who believes he is a judiciary an…",en,0,9,nivedikaojha,,,sbajpai2806,"उत्तर प्रदेश, भारत"
1.12E+18,Mon Apr 15 19:15:21 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manufacturing court order is new low for Rahul Gandhi: Jaitley 
#Manufacturing #courtorder #RahulGandhi… https://t.co/PlqBxXeaK2",en,0,2,pennewstweet,FALSE,"Manufacturing, courtorder, RahulGandhi",,
1.12E+18,Mon Apr 15 19:12:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rohitjswl01: AAP - CONGRESS ALLIANCE explained ....
#AAP #congress 

#AbAAPkiBaari 
#RahulGandhi #Kejriwal https://t.co/DtwqCoQhVh",en,0,16,manojmunda2697,FALSE,"AAP, congress, AbAAPkiBaari, RahulGandhi, Kejriwal",rohitjswl01,"Pune, India"
1.12E+18,Mon Apr 15 19:11:15 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This is why people have trust issues with both #RahulGandhi and #ArvindKejriwal.
At this point of time, they should… https://t.co/nwl7W8vJAu",en,0,0,iamadnanashraf,FALSE,"RahulGandhi, ArvindKejriwal",,"Guwahati, India"
1.12E+18,Mon Apr 15 19:10:37 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BJP welcomes SC notice to Rahul in contempt proceedings on Rafale 
#BJP #welcomes #SCnotice #RahulGandhi… https://t.co/g9uy8EHguP",en,0,0,pennewstweet,FALSE,"BJP, welcomes, SCnotice, RahulGandhi",,
1.12E+18,Mon Apr 15 19:10:25 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @smitabarooah: Sigh! Each day he wakes up &amp; comes up with a new number, perhaps depending on what he’s consumed the previous night? #Rah…",en,0,74,Sunaina0901,,,smitabarooah,In the Bubble World
1.12E+18,Mon Apr 15 19:09:41 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EVM tampering: Why now, why not when Cong won assembly polls? asks Shah 
 #AmitShah #Kodinar #Gujarat #INC… https://t.co/fyKX4A8ef4",en,0,0,pennewstweet,FALSE,"AmitShah, Kodinar, Gujarat, INC",,
1.12E+18,Mon Apr 15 19:09:07 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ugly faces of political fraternity comes out every day during election festival. #elections2019 #india #bjp #inc #sp #bsp #up,en,0,0,CaptMapz,,"elections2019, india, bjp, inc, sp, bsp, up",,"Cochin, India"
1.12E+18,Mon Apr 15 19:08:36 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",en,0,30,kd31579140,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,
1.12E+18,Mon Apr 15 19:04:39 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @EconomicTimes: #RahulGandhi will lose #Amethi this time: @AmitShah | https://t.co/fCvyZv6yDc https://t.co/kuBvVQfw0P,en,0,25,epicfighter007,FALSE,"RahulGandhi, Amethi","EconomicTimes, AmitShah","Bengaluru, Karnataka"
1.12E+18,Mon Apr 15 19:04:37 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @chitraSD: Jogging #RahulGandhi’s memory about family friend &amp; middleman #OttavioQuattrocchi &amp; the loot of contracts by his #Snamprogett…,en,0,120,ajayraiwal,,"RahulGandhi, OttavioQuattrocchi",chitraSD,
1.12E+18,Mon Apr 15 19:03:54 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rahul on two-day Kerala visit from tonight, to give campaign last boost  
#RahulGandhi #RahulForBehtarBharat… https://t.co/Oc74YadhsK",en,0,0,pennewstweet,FALSE,"RahulGandhi, RahulForBehtarBharat",,
1.12E+18,Mon Apr 15 19:03:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#RahulGetsDumped #RahulGandhi #ArnabGoswami  Mr Rahul Gandhi and his whole gangs do possible positive campaign for Modi becomes again PM,en,0,0,VivekCVyas1,,"RahulGetsDumped, RahulGandhi, ArnabGoswami",,
1.12E+18,Mon Apr 15 19:01:11 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,rahKesar,,"Amethi, RahulGandhi",RatanSharda55,
1.12E+18,Mon Apr 15 18:59:54 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @top_gun55: @IYC @RahulGandhi @priyankagandhi #RahulGandhi appealed to the people to vote on 'real' issues of joblessness, farm distress…",en,0,10,skshukla01INC,,RahulGandhi,"top_gun55, IYC, RahulGandhi, priyankagandhi", India
1.12E+18,Mon Apr 15 18:59:01 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#RahulGandhi  #ArvindKejriwal U both are U turn politicians..#AAP is a B party of #Congress.. Ur thought are same..… https://t.co/qDS1g2utq1,en,0,0,kagrawalgovind,FALSE,"RahulGandhi, ArvindKejriwal, AAP, Congress",,Delhi
1.12E+18,Mon Apr 15 18:58:57 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thus Spake...
#ThusSpake #Quotes #FaranaShaikh #famousquotes #PopeFrancis #DonaldTrump #SergevLavrov #TeresaMay… https://t.co/MlfPw6PaZB",en,0,0,pennewstweet,FALSE,"ThusSpake, Quotes, FaranaShaikh, famousquotes, PopeFrancis, DonaldTrump, SergevLavrov, TeresaMay",,
1.12E+18,Mon Apr 15 18:56:34 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","It’s a mug’s game whether we like or not 
#RafaleDeal #RafaleScam #rafalereview #Rafalejets #rafalejoltfornda… https://t.co/hffIUGvHV5",en,0,0,pennewstweet,FALSE,"RafaleDeal, RafaleScam, rafalereview, Rafalejets, rafalejoltfornda",,
1.12E+18,Mon Apr 15 18:56:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",en,0,28,vivek5588,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,
1.12E+18,Mon Apr 15 18:53:27 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",en,0,30,rightforindia,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,India
1.12E+18,Mon Apr 15 18:53:07 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Raajeev_romi: #RahulGandhi &amp; #ArvindKejriwal  right now. https://t.co/x4SnkzKtED,en,0,2,sweta_goswami,FALSE,"RahulGandhi, ArvindKejriwal",Raajeev_romi,"New Delhi/Assam, India"
1.12E+18,Mon Apr 15 18:52:41 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DrManirathinem: The entire village of Karaikadu very jubilant today and Thanks to our leader.#rahulgandhi #CongressMainfesto2019 #congr…,en,0,2,SACHIN53282822,,"rahulgandhi, CongressMainfesto2019",DrManirathinem,"Kattumannarkoil, India"
1.12E+18,Mon Apr 15 18:48:50 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @GdBakshiJe: The war of words between #RahulGandhi and #ArvindKejriwal
 reminds me of Amar and Prem from Andaz Apna Apna. Nothing seriou…",en,0,28,s_kanjibhai,,"RahulGandhi, ArvindKejriwal",GdBakshiJe,Tharad
1.12E+18,Mon Apr 15 18:46:47 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @indiaonlinepoll: The MAHABHARAT of India. MODI vs RAHUL Who is going to make it in FINALS? Should MODI be given a chance for the 2nd ti…,en,0,246,LallanTop12,,,indiaonlinepoll,TimbakTu
1.12E+18,Mon Apr 15 18:46:24 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @JasumatiPatel: Dear #world this is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
S…",en,0,28,Gr8_Ganesh,,"world, SoniaGandhi, India","JasumatiPatel, INCIndia",भारत
1.12E+18,Mon Apr 15 18:44:30 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rohitjswl01: AAP - CONGRESS ALLIANCE explained ....
#AAP #congress 

#AbAAPkiBaari 
#RahulGandhi #Kejriwal https://t.co/DtwqCoQhVh",en,0,16,BhatiPhulchand,FALSE,"AAP, congress, AbAAPkiBaari, RahulGandhi, Kejriwal",rohitjswl01,"Rajasthan, India"
1.12E+18,Mon Apr 15 18:43:55 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @Aju0810: #viral #shame #BJP #Congress  #rahulgandhi  #ChowkidarNarendraModi  #1sttweetonpolitics ..... what is this going on.... At Bor…,en,0,12,rajputjayasingh,,"viral, shame, BJP, Congress, rahulgandhi, ChowkidarNarendraModi, 1sttweetonpolitics",Aju0810,"Gorakhpur, India"
1.12E+18,Mon Apr 15 18:42:09 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rohitjswl01: AAP - CONGRESS ALLIANCE explained ....
#AAP #congress 

#AbAAPkiBaari 
#RahulGandhi #Kejriwal https://t.co/DtwqCoQhVh",en,0,16,ZaAkaash,FALSE,"AAP, congress, AbAAPkiBaari, RahulGandhi, Kejriwal",rohitjswl01,India
1.12E+18,Mon Apr 15 18:40:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#RahulGandhi 
Wanted to ask you since quite sometime... Do you go back home and replay what you've done and said on… https://t.co/qyNA5bRT8A",en,0,0,Sindhoo3,FALSE,RahulGandhi,,Mumbai
1.12E+18,Mon Apr 15 18:39:52 +0000 2019,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JasumatiPatel: Thus is what #SoniaGandhi @INCIndia has groomed 4  last 49 years so that he can be PM of #India one day.. 
#RahulGetsDum…",en,0,18,in_desai,,"SoniaGandhi, India","JasumatiPatel, INCIndia","Ahmedabad, Gujarat, India."
1.12E+18,Mon Apr 15 18:37:08 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RatanSharda55: So escape out of #Amethi was planned in advance from September 2018? Wow!! So #RahulGandhi was already scared. 😊
@smriti…",en,0,97,Himansh38413249,,"Amethi, RahulGandhi",RatanSharda55,India 
1.12E+18,Mon Apr 15 18:36:30 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",@RahulGandhi Ok thats alright but Dear #RahulGandhi what are you doing about #EVM being hacked ?. Have you appointe… https://t.co/wSHZKbT9N2,en,0,0,nash_digger,,"RahulGandhi, EVM",RahulGandhi,mumbai
1.12E+18,Mon Apr 15 18:35:56 +0000 2019,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @SiddharthRoy25: @RahulGandhi Dear #RahulGandhi,

Scared of debating #ArnabGoswami on #corruption @republic @Republic_Bharat? I can make…",en,0,1,shashishekhard,,"RahulGandhi, ArnabGoswami, corruption","SiddharthRoy25, RahulGandhi, republic, Republic_Bharat",Bangalore
1.12E+18,Mon Apr 15 18:34:17 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ahmedpatel You r treasure of our party #INC take a bold decision and declare all 7 seats of Delhi. You will be Cen… https://t.co/lXzOriAnBz,en,0,0,varunforyou,,INC,ahmedpatel,"New Delhi, India"
1.12E+18,Mon Apr 15 18:33:51 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafale Deal : Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks

#SupremeCourt 
#RafaleDeal 
#RahulGandhi… https://t.co/3Pgma9Wd7B",en,0,0,ThatSindhiCM,FALSE,"Rafale, SupremeCourt, RafaleDeal, RahulGandhi",,India
1.12E+18,Mon Apr 15 18:33:14 +0000 2019,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@rasheedkidwai They are trying to out do each other to show who’s more cool and new age leader. Not realising they… https://t.co/KaedRFqRwa,en,3,0,SandipGhose,,,rasheedkidwai,mostly on the road
1.12E+18,Mon Apr 15 18:32:52 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PM slams #Congress after #SC remarks against Rahul

https://t.co/rzBXCSPg4W

#RahulGandhi",en,0,0,teluguinnews,FALSE,"Congress, SC, RahulGandhi",,
1.12E+18,Mon Apr 15 18:30:08 +0000 2019,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RahulGandhi Dear #RahulGandhi,

Scared of debating #ArnabGoswami on #corruption @republic @Republic_Bharat? I can… https://t.co/cq00c4vWYk",en,2,1,SiddharthRoy25,,"RahulGandhi, ArnabGoswami, corruption","RahulGandhi, republic, Republic_Bharat",
1.12E+18,Mon Apr 15 18:28:26 +0000 2019,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",.inc’s @shayanrostam talked to @DomainNameWire about our business model. Click here to listen to his informative in… https://t.co/CV7r2qTCe9,en,0,1,getdotinc,FALSE,,"shayanrostam, DomainNameWire",
1.12E+18,Mon Apr 15 18:28:20 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MahaBharat2019: #BharatBoleModiFirSe

Why #RahulGandhi often raise his right leg?

Because he learnt how to Pee from his dog Pidi.

#Ba…",en,0,30,NituJha60317,,"BharatBoleModiFirSe, RahulGandhi",MahaBharat2019,India
1.12E+18,Mon Apr 15 18:28:04 +0000 2019,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Rafale Deal : Supreme Court Asks Rahul Gandhi To Explain Rafale Remarks

#SupremeCourt 
#RafaleDeal 
#RahulGandhi… https://t.co/eGMela0V1T",en,0,0,TPE_connect,FALSE,"Rafale, SupremeCourt, RafaleDeal, RahulGandhi",,online
