id,clean_text,polarity,place
1.11781E+18,Letting INC win like handing key thief After 5 years corruption poverty would rise t… https //t.co/haCzQWKk1v,1,"Trivandrum, India"
1.11781E+18,RT JasumatiPatel Dear world SoniaGandhi INCIndia groomed 4 last 49 years PM India one day.. S…,0,Somewhere in 🌏
1.11781E+18,RT iamnikhilnanda Reckless defamation maligning elected prime minister 1.31 billion people falsely attributing lies Sup…,0,
1.11781E+18,RT abpnewstv `` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read https //t.co/INdh36JlPV https…,0,"Lucknow, India"
1.11781E+18,I request people india campaign statement hamara modi Lion babar sher बबर शेर nehrufamily cho… https //t.co/bhBUTz3iRl,0,
1.11781E+18,RahulGandhi Twitter handle Wayanad 2018 Amethi LokSabhaElections2019 लोकसभाचुनाव2019 लोकसभा2019 https //t.co/kc3t1uFy4T,0,India
1.11781E+18,ICYMI After “ breastfeeding ” “ Haramzada ” utterances made personal comments SoniaGandhi Congr… https //t.co/YJdVOKG82A,0,"Ahmedabad, Gujarat"
1.11781E+18,INC RahulGandhi RahulGandhiwayanad PriyankaGandhi hamarideshkibhoolkamalkaphool LokSabhaElections2019… https //t.co/127MLSRQl7,0,"Bengaluru South, India"
1.11781E+18,RT mahmoodalam1963 umashankarsingh Immature politics AK hv waited 24 hours consulted Didi Sharad P Naidu mediators sent…,0,India
1.11781E+18,waglenikhil waglenikhil rachitseth Mr. Nikhil INCIndia done alliance parties wherever po… https //t.co/fic8GjAnlq,0,"Sharjah, United Arab Emirates"
1.11781E+18,RT FinancialXpress RahulGandhi questions source funding Modi 's LokSabhaElections2019 campaign https //t.co/qMMggXZwFn,0,
1.11781E+18,RahulGandhi Stop hanging dirty linen public RahulGandhi This public discourse'l boomerang u far con… https //t.co/1SIR4lQRyB,0,"Bengaluru, India"
1.11781E+18,ShekharGupta Do remember MMS ... relinquished archives favourite RahulGandhi,0,Mumbai
1.11781E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,mumbai india
1.11781E+18,RahulGandhi priyankagandhi priyankac19 INCIndia PriyaDutt_INC INCIndia MahilaCongress “ Somewhere inside of… https //t.co/otebVd1dSO,0,Mumbai / India
1.11781E+18,AAP Congress So Congress done Mahagathbandhan BJP Elections2019 LokSabhaElection2019 RahulGandhi AAP,0,New Delhi
1.11781E+18,RT FinancialXpress LokSabhaElections2019 Money Nyay scheme come mehulchoksi NiravModi VijayMallya pockets says R…,0,
1.11781E+18,RT Somendra_Singh_ savejetairways late PMO NarendraModi Aviation dgca novote INC RahulGandhi aviationminister …,0,
1.11781E+18,LokSabhaElections2019 SOAP OPERA RahulGandhi ArvindKejriwal Take Potshots At Each Other Over… https //t.co/UcNII6c2aL,0,India
1.11781E+18,RT NRIChallenge `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services o…,1,"Kerala, India"
1.11781E+18,RT NRIChallenge `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services o…,1,"Kerala, India"
1.11781E+18,RT NRIChallenge `` Despite Judicial actions UAE 's Pompous Fraud enjoyed life shamelessly continuing enjoymen…,1,"Kerala, India"
1.11781E+18,RT JabirOrg `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services th…,1,"Kerala, India"
1.11781E+18,RT abpnewstv `` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read https //t.co/INdh36JlPV https…,0,ghar mein
1.11781E+18,RahulGandhi habitual liar lying industrial scales phenomenal SC rightly rapped spreading mi… https //t.co/jEoV3njDsg,1,
1.11781E+18,So Congress done Mahagathbandhan BJP Elections2019 LokSabhaElection2019 RahulGandhi AAP,0,New Delhi
1.11781E+18,RT ians_india HimachalCongress April 15 filed police complaint BJP state chief SatpalSinghSatti making derogatory remar…,0,Mumbai
1.11781E+18,RT bhussan Today SupremeCourt made clear remarks made RahulGandhi Rafale case verdict `` Incorrectly Attributed '' …,1,"New Delhi, India"
1.11781E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Telangana
1.11781E+18,RT airnewsalerts BJP demands Election Commission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,"Mumbai, India"
1.11781E+18,The credibility RahulGandhi lower water table Gurgaon He 's saying Modi promised Rs 15 lakhs i… https //t.co/DHLVIhl2Z3,0,"Mumbai, India"
1.11781E+18,RahulGandhi gets SupremeCourt notice seeking explanation Chowkidar chor hai remark PM Modi Read full sto… https //t.co/gzbn2QIuXq,1,
1.11781E+18,RT abpnewstv `` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read https //t.co/INdh36JlPV https…,0,
1.11781E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,Bangalore
1.11781E+18,RT abpnewstv `` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read https //t.co/INdh36JlPV https…,0,India
1.11781E+18,RT abpnewstv `` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read https //t.co/INdh36JlPV https…,0,"Jabalpur, India"
1.11781E+18,RT GoNews24x7 SC Notice To Rahul Over Rafale Remarks SC asks RahulGandhi explain reported statements media Rafale…,0,Patna
1.11781E+18,RT 10MBounty `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services t…,1,"Kerala, India"
1.11781E+18,rahulkanwal TimesNow RahulGandhi credibility,0,Mumbai
1.1178E+18,Public ’ hard-earned money goes campaigning PM Rahul Publicmoney campaigning PMModi RahulGandhi BJP… https //t.co/LPhYZbuDxJ,0,
1.1178E+18,BJP could make alliance PDP Get Nitish back bitter divorce Manage ShivSena Am sure many t… https //t.co/hlPd1rAl4O,1,Delhi
1.1178E+18,`` You helping BJP '' ArvindKejriwal 's riposte RahulGandhi pre-poll pact Read … https //t.co/9qESasZNfY,0,India
1.1178E+18,Bringing alliance talk public domain Congress President RahulGandhi AAP chief ArvindKejriwal bl… https //t.co/dKHddhnO7W,0,New Delhi
1.1178E+18,KingKatriar What NarendraModi giving interview likes sardesairajdeep He ask questions like… https //t.co/uTFOUIumW8,0,
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,India
1.1178E+18,RT VakilBharati RahulGandhi RahulGandhi ArvindKejriwal two scoundrels century accusing U-Turn Left-Turn R…,0,Rishikesh
1.1178E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,
1.1178E+18,RT NH_India Congress president RahulGandhi tweet said AAP chief ArvindKejriwal “ U-turn ” alliance talks between…,0,
1.1178E+18,ChowkidarNarendraModi interested hear much black money recovered GDP more… https //t.co/6jDdDet4TX,1,"Pune, India"
1.1178E+18,I dont understand ShashiTharoor SM team Had RahulGandhi would given saffron ang… https //t.co/8t0OEEdxWZ,0,"Bengaluru, Karnataka India"
1.1178E+18,RT pennewstweet Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi ArunJaitley BJP…,1,
1.1178E+18,Rahul file explanation SC notice Cong RahulGandhi file explanation SCnotice Congress KapilSibal… https //t.co/gL6XSIJ4bK,0,
1.1178E+18,Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi ArunJaitley… https //t.co/OmI5rASjcm,1,
1.1178E+18,LokSabhaElections2019 Money Nyay scheme come mehulchoksi NiravModi VijayMallya pockets says… https //t.co/UPyao33sGT,0,"New Delhi, India"
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.1178E+18,RT yuvadesh Disgusting disgusting disgusting This hate reflection BJP 's women hating anti India nature Sick They shou…,0,
1.1178E+18,BJP welcomes SC notice Rahul contempt proceedings Rafale BJP welcomes SCnotice RahulGandhi… https //t.co/Byjj746HNi,0,
1.1178E+18,EVM tampering Why Cong assembly polls asks Shah AmitShah Kodinar Gujarat INC… https //t.co/ui7iouJxWQ,0,
1.1178E+18,RahulGandhi questions source funding Modi 's LokSabhaElections2019 campaign https //t.co/qMMggXZwFn,0,"New Delhi, India"
1.1178E+18,RT BholaNath_BSF Ambreenzaidi GitaSKapoor He must taken task every concerned institution amp organisation care respect amp …,0,"Pune, India"
1.1178E+18,RT latestly RahulGandhi Blames ArvindKejriwal For No AAPCongress Alliance Says Tie-Up Means 'Rout For BJP Delhi AamAadmiParty…,1,
1.1178E+18,RahulGandhi Blames ArvindKejriwal For No AAPCongress Alliance Says Tie-Up Means 'Rout For BJP Delhi… https //t.co/JtzOyfwUbk,0,"Mumbai, India"
1.1178E+18,RT JabirOrg `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services th…,1,Abu Dhabi
1.1178E+18,Don ’ let elections2019 make anti-national 2019LSElections BJPSankalpPatr2019 ModiLaoDeshBanao… https //t.co/BstjvBfkYr,0,"New Delhi, India"
1.1178E+18,RT iamnikhilnanda There may still doubt RahulGandhi 's possible defeat Amethi Wayanad bound bite dust w…,0,आकाश धरती और पाताल
1.1178E+18,Rahul two-day Kerala visit tonight give campaign last boost RahulGandhi RahulForBehtarBharat… https //t.co/c9QDzBK9tL,0,
1.1178E+18,RT iamnikhilnanda College dropout chronic backbencher Raul Vinci aka RahulGandhi M Phil Economics without ever MA any…,0,आकाश धरती और पाताल
1.1178E+18,RT iamnikhilnanda Reckless defamation maligning elected prime minister 1.31 billion people falsely attributing lies Sup…,0,आकाश धरती और पाताल
1.1178E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,Mumbai
1.1178E+18,Fail Do This After Interview I Wo n't Want Hire You Says Boss Who 's Hired Hundreds Employees 10 Yea… https //t.co/uJZ2X8KRci,0,
1.1178E+18,RT 10MBounty `` You GoodwillAmbassador change Economic benefit USD 10 million voluntary services t…,1,Abu Dhabi
1.1178E+18,Quit India RahulGandhi,0,New Zealand
1.1178E+18,RT iamnikhilnanda There may still doubt RahulGandhi 's possible defeat Amethi Wayanad bound bite dust w…,0,
1.1178E+18,Thus Spake ... ThusSpake Quotes FaranaShaikh famousquotes PopeFrancis DonaldTrump SergevLavrov TeresaMay… https //t.co/Q3rQXgcu9m,0,
1.1178E+18,RT iamnikhilnanda College dropout chronic backbencher Raul Vinci aka RahulGandhi M Phil Economics without ever MA any…,0,
1.1178E+18,RT apnnewsindia BJP demands ElectionCommission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,
1.1178E+18,It ’ mug ’ game whether like RafaleDeal RafaleScam rafalereview Rafalejets rafalejoltfornda… https //t.co/SYpwRMCdA5,0,
1.1178E+18,RT iamnikhilnanda Reckless defamation maligning elected prime minister 1.31 billion people falsely attributing lies Sup…,0,
1.1178E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,"Bengaluru, Karnataka"
1.1178E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,തിരുവട്ടാർ 
1.1178E+18,RT TheLeaflet_in Rafale RahulGandhi NarendraModi '' Chowkidar hi Chor Hain '' Supreme Court clarifies make remark ht…,0,"Jabalpur, India"
1.1178E+18,Congress president RahulGandhi Monday accused AAP chief ArvindKejriwal U-turn alliance tal… https //t.co/dX3CmVJ8zg,0,"Chennai, India"
1.1178E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.1178E+18,RT top_gun55 IYC RahulGandhi priyankagandhi RahulGandhi appealed people vote 'real issues joblessness farm distress…,1,"Kirnapur, India"
1.1178E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,"Bengaluru, India"
1.1178E+18,SupremeCourt said INCIndia President RahulGandhi 's comment SC said ChowkidarChorHai wrongly attribu… https //t.co/010KESE4wX,0,New Delhi
1.1178E+18,RT bsindia SupremeCourt said politicians speeches attribute findings views court unless sa…,0,"New Delhi, Delhi"
1.1178E+18,RahulGandhi RahulGandhi ArvindKejriwal two scoundrels century accusing U-Turn Left-T… https //t.co/gbwYWkeyG6,0,"New York, USA"
1.1178E+18,SupremeCourt said politicians speeches attribute findings views court un… https //t.co/kSYk9kVP3f,0,India
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,Mumbai
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,"Manipal, India"
1.1178E+18,AzamKhan remarks JayaPrada attack women India hits root Indian culture.Th… https //t.co/sjiINZMGPw,0,Gurgaon 
1.1178E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.1178E+18,RT NH_India Congress president RahulGandhi tweet said AAP chief ArvindKejriwal “ U-turn ” alliance talks between…,0,"Jaipur, India"
1.1178E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,भारत
1.11779E+18,RT firstpost The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust may…,0,India
1.11779E+18,Congress helping BJP dividing anti-Modi votes Kejriwal Rahul Indiablooms First Portal Digital News Ma… https //t.co/1SrJEyIJQv,1,India
1.11779E+18,EditorsPicks SC notice RahulGandhi missing migrant voters GameOfThrones season 8 's first episode today 's m… https //t.co/fke7LCw1I4,1,"Mumbai, India"
1.11779E+18,RahulGandhi Mahagatbandhan say NarendraModi made india economy horrible LokSabhaElection2019 worlds f… https //t.co/xbOk2XM3o9,0,San Jose
1.11779E+18,RT vipulkrtyagi78 One year successful journey 2018-19 narendramodi RahulGandhi https //t.co/pTkpixvVeP,1,
1.11779E+18,RT anubhutivishnoi ET Exclusive Facing heat Opposition EC biased coverage ruling party Doordarshan requests ho…,0,India
1.11779E+18,RT PappuShana This Modi supporter man called Raj Thackeray anti national FB recent rally His coward goons attacked f…,0,
1.11779E+18,More interesting GameofThronesSeason8 fight RahulGandhi ArvindKejriwal one… https //t.co/cKoY1xG0qs,1,Somewhere in Milkyway
1.11779E+18,RT THEBAMNETWORK FOLLOW DrJimmyStar TOP INFLUENCER CELEBRITY PR EXPERT FASHION MUSIC INDUSTRY TV AND RADIO HOST EXPERT https //t.co…,1,"Palm Springs, CA"
1.11779E+18,RT NH_India Congress president RahulGandhi tweet said AAP chief ArvindKejriwal “ U-turn ” alliance talks between…,0,
1.11779E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,Bharat.
1.11779E+18,Rahul file explanation SC notice Cong RahulGandhi file explanation SCnotice Congress KapilSibal… https //t.co/HKCZp7OgYC,0,
1.11779E+18,RT airnewsalerts BJP demands Election Commission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,"Vadapalani, Egmore Nungambakka"
1.11779E+18,Appointed Chairman Legal Dept Congress.. INC IYC NSUI — Uttar Pradesh Congress Comittee Lucknow https //t.co/6ILSTme04l,1, Instagram: @advosushildixit
1.11779E+18,RT NH_India Attacking Modi “ failed ” promises RahulGandhi said PMModi lied youth generating two crore jobs an…,0,
1.11779E+18,Manufacturing court order new low Rahul Gandhi Jaitley Manufacturing courtorder RahulGandhi ArunJaitley… https //t.co/IIWFMPavkb,1,
1.11779E+18,RT dharmvirjangra9 ShockingNews Ex-Congress MLAs write RahulGandhi openly demanding tickets Muslims population is…,0,vijayawada andhrapradesh india
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Patna, India"
1.11779E+18,RT dharmvirjangra9 ShockingNews Ex-Congress MLAs write RahulGandhi openly demanding tickets Muslims population is…,0,भारत
1.11779E+18,Congress president RahulGandhi tweet said AAP chief ArvindKejriwal “ U-turn ” alliance talk… https //t.co/BVqcxzZDWQ,0,"New Delhi, India"
1.11779E+18,Congress President RahulGandhi says alliance Congress AAP Delhi would mean rout of… https //t.co/p8bJaNLkTZ,0,"Odisha, India"
1.11779E+18,RT INCDamanAndDiu Door door campaigning Diu Congress INC Daman amp Diu Candidate Shri.Ketan Patel https //t.co/cKrLd4flWI,0,
1.11779E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,mumbai
1.11779E+18,Public money goes funding PM Modi 's election campaign Rahul Gandhi Indiablooms First Portal Digital Ne… https //t.co/Dc6UPPWEfa,1,India
1.11779E+18,RahulGandhi Electioneering RPACt 1951 Rubbish Electorates Rubbish Congress I President Party on… https //t.co/87YdCPFDlF,0,Kuwait 
1.11779E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,India
1.11779E+18,RT apnnewsindia Ready give four Lok Sabha seats AAP Delhi Congress President RahulGandhi LokSabhaElections2019 PollsWithA…,1,"New Delhi, India"
1.11779E+18,Reckless defamation maligning elected prime minister 1.31 billion people falsely attributing lies to… https //t.co/f2JA04b4BA,0,हिन्दुस्तान
1.11779E+18,advmonikaarora Both direction less Both greedy Both compulsive liars Both vision less Kejriwal rahulgandhi,0,
1.11779E+18,What stinging indictment Pappu alias RahulGandhi mother SoniaGandhi n't induct Rafale the… https //t.co/yagK1e0ubb,0,Gurgaon
1.11779E+18,"RT Aryanwarlord So RahulGandhi blabbers jobs guarantee job growth Also 's offering ₹360,000 free Does he…",1,Keralam-Bengaluru-India
1.11779E+18,RT apnnewsindia BJP demands ElectionCommission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,"New Delhi, India"
1.11779E+18,RT DEVenDrapai Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind cheap ac…,1,
1.11779E+18,RT airnewsalerts BJP demands Election Commission take cognizance RahulGandhi 's allegation objectionable remarks PM on…,0,"Madhya Pradesh, India"
1.11779E+18,Still better love story twilight Elections2019 ArvindKejriwal rahulgandhi https //t.co/hjRNKk7r20,1,ahmedabad
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Bombay, India"
1.11779E+18,RT firstpost The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust may…,0,
1.11779E+18,RT firstpost The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust may…,0,
1.11779E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,"Mumbai, India"
1.11779E+18,RahulGandhi ArvindKejriwal Twitter brawl Congress-AAP talks blow https //t.co/DJ8VLZwPbo,0,India
1.11779E+18,waglenikhil sardesairajdeep bainjal narendramodi AmitShah I remember sardesairajdeep interviewing… https //t.co/RcyDhXkr4W,0,
1.11779E+18,Kya chowkidaar hi chor hai ... WHAT DO YOU THINK.. bharat DontBuyTheSun egzamingimnazjalny ForTheThrone… https //t.co/drNdyF98rP,0,"BIHAR,INDIA"
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"new delhi,india"
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,Bangalore
1.11779E+18,RT kannantweetz LokSabhaElections2019 Elections2019🇮🇳 TamilNadu You vote 🤔😎😉 eps ops NarendraModi modi tamilisai…,0,"Thanjavur, TN, India, 🗺️."
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.11779E+18,HimachalCongress April 15 filed police complaint BJP state chief SatpalSinghSatti making derogato… https //t.co/MWudKReCfC,0,New Delhi
1.11779E+18,RT CmaRakeshSingh SupremeCourt issues notice buddhu RafaleDeal strikes back RahulGandhi big soup https //t.co/OaZEvdn…,0,
1.11779E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,
1.11779E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,Ahmedabad
1.11779E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,Delhi
1.11779E+18,RT INCDamanAndDiu Door door campaigning Diu Congress INC Daman amp Diu Candidate Shri.Ketan Patel https //t.co/cKrLd4flWI,0,"Ahmedabad, Gujarat, India"
1.11779E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,Mumbai
1.11778E+18,Satpal Singh Satti BJP called RahulGandhi ‘ Madarchod ’ Vs Azam Khan SP said Jaya Prada ’ underwear Khaki Wh… https //t.co/rq7yMvPy3S,0,
1.11778E+18,SATAVRAJEEV RahulGandhi,0,New delhi
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.11778E+18,RT firstpost The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust may…,0,
1.11778E+18,"RT Aryanwarlord So RahulGandhi blabbers jobs guarantee job growth Also 's offering ₹360,000 free Does he…",1,RAM/ROM
1.11778E+18,RT yuvadesh Disgusting disgusting disgusting This hate reflection BJP 's women hating anti India nature Sick They shou…,0,"Mangalore, India"
1.11778E+18,RT firstpost The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust may…,0,India
1.11778E+18,"So RahulGandhi blabbers jobs guarantee job growth Also 's offering ₹360,000 free Do… https //t.co/zWdZ2Jsxqj",1,"आधा दिल्ली वाला ,हाफ मुंबईकर"
1.11778E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.11778E+18,https //t.co/KKIVB48OGE RahulGandhi hits ball back AAP court shall ArvindKejriwal SanjaySingh… https //t.co/JkXWRmym5U,0,"British Columbia, Canada"
1.11778E+18,The SC order seeking explanation RahulGandhi RafaleDeal remarks degrades trust … https //t.co/m6554lqgNP,0,"Mumbai, India"
1.11778E+18,RT Aju0810 viral shame BJP Congress rahulgandhi ChowkidarNarendraModi 1sttweetonpolitics ... .. going ... At Bor…,0,"Karnataka, India"
1.11778E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,
1.11778E+18,BJP demands ElectionCommission take cognizance RahulGandhi 's allegation objectionable remarks against… https //t.co/LJrYlysihv,0,"A-009, SEC-68 , NOIDA"
1.11778E+18,RT HimachalW Watch A couple video clips shared socialmedia someone recorded speaking mobile cam https //t.co…,0,India
1.11778E+18,Shame UrmilaMatondkar Shame RahulGandhi Shame INC For first time I see kind c… https //t.co/DPQxYdPR15,1,Amchi Mumbai
1.11778E+18,RT Aju0810 viral shame BJP Congress rahulgandhi ChowkidarNarendraModi 1sttweetonpolitics ... .. going ... At Bor…,0,
1.11778E+18,Ready give four Lok Sabha seats AAP Delhi Congress President RahulGandhi LokSabhaElections2019… https //t.co/T7vGe0Cryg,1,"A-009, SEC-68 , NOIDA"
1.11778E+18,RT JasumatiPatel Dear world SoniaGandhi INCIndia groomed 4 last 49 years PM India one day.. S…,0,Bengaluru Karnataka
1.11778E+18,The real reason behind AAP-Con tie-up keys almirah 323 pages proof Sheila Dikshit… https //t.co/XnWgewxFzJ,0,
1.11778E+18,There way left There alliance alliance Note words… https //t.co/mLc44uyrb1,0,Ghaziabad
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,United States
1.11778E+18,Dream Mr RahulGandhi Joining hands SCAMSTER FAKE ANTICORRUPTION CRUSADER ‘ rout ’ b… https //t.co/k5zu8Zppro,0,UK
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Mumbai, India"
1.11778E+18,RT utkarsh_aanand SupremeCourt order RahulGandhi It important directive added `` No views observations findings sh…,1,NEW DELHI
1.11778E+18,This Election bringing best Leaders SP INC BSP BJP Yogi Azamkhan Menakagandhi NaMo… https //t.co/wfqSFg6gla,1,Hyderabad
1.11778E+18,RT INCGujarat WATCH LIVE CP RahulGandhi Congress leaders address public meeting Fatehpur Sikri UP NyayYatra PriyankaG…,1,"Canal Colony, Haldwani"
1.11778E+18,RT dharmvirjangra9 ShockingNews Ex-Congress MLAs write RahulGandhi openly demanding tickets Muslims population is…,0,India 
1.11778E+18,RT dharmvirjangra9 ShockingNews Ex-Congress MLAs write RahulGandhi openly demanding tickets Muslims population is…,0,
1.11778E+18,Turth Mouth Carmel college 🎓 RahulGandhi https //t.co/DNqOcM1Hl1,0,"New Delhi, India"
1.11778E+18,RT dharmvirjangra9 ShockingNews Ex-Congress MLAs write RahulGandhi openly demanding tickets Muslims population is…,0,
1.11778E+18,Congress President RahulGandhi accused Prime Minister NarendraModi giving away public money big industrial… https //t.co/oN4N9WOjO7,0,New Delhi
1.11778E+18,rishibagree RahulGandhi SoniaGandhi izzat kharab kardi What type tweets Worse Donald.… https //t.co/V48hOqWG2J,0,"Mumbai, India"
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Chandigarh, India"
1.11778E+18,RT RatanSharda55 So escape Amethi planned advance September 2018 Wow So RahulGandhi already scared 😊 smriti…,1,
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.11778E+18,RT INCDamanAndDiu Door door campaigning Diu Congress INC Daman amp Diu Candidate Shri.Ketan Patel https //t.co/cKrLd4flWI,0,"Daman, India"
1.11778E+18,RT abpnewstv AmbedkarJayanti PM Modi Mayawati others pay homage Dr BhimraoAmbedkar RahulGandhi launches indirect attack at…,0,"Maharashtra, India"
1.11778E+18,RT vijayrpandey best wishes Greetings nsui leaders members occasion NSUIFoundationDay The student wing INC…,1,"Juhu, Mumbai"
1.11778E+18,RT chitraSD Jogging RahulGandhi ’ memory family friend amp middleman OttavioQuattrocchi amp loot contracts Snamprogett…,0,BENGALURU-Bharath
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Mumbai, India"
1.11778E+18,Supreme Court seeks explanation Congress President RahuGandhi remarks court 's Rafale deal verdict b… https //t.co/YyDKpK43Qp,0,
1.11778E+18,On RahulGandhi ’ tweet Congress- AAP alliance LokSabhaEelctions2019 https //t.co/tRg1mSGFKf,0,India
1.11778E+18,Door door campaigning Diu Congress INC Daman amp Diu Candidate Shri.Ketan Patel https //t.co/cKrLd4flWI,0,"Daman And Diu, India"
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Pune, India"
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Bengaluru, India"
1.11778E+18,I see lot potatoes home today I 'll tell wife get potatoes kitchen converted the… https //t.co/QohTzZoJLW,0,Bangalore
1.11778E+18,Today I followed mangaldai LS INC candidate BKalitaINC 's road show kamalpur rangia nalbari saw… https //t.co/qdMzOpTdwB,0,"Guwahati, India"
1.11778E+18,RT smitabarooah Sigh Each day wakes amp comes new number perhaps depending ’ consumed previous night Rah…,0,"Melbourne, Australia"
1.11778E+18,RT firstpost RahulGandhi hold rally PriyankaGandhi UP 's Fatehpur Sikri today He continue LokSabhaElections201…,0,"Bhimavaram, India"
1.11778E+18,600 Bollytards ’ urging public vote 'BJP amp Allies know INC allies secular fir… https //t.co/fC6jrVSiPO,0,India    
